label,Cost,Test R2
elevation,1000.0,0.5624984292602925
elevation,1000.0,0.5595472336519123
elevation,1000.0,0.5611158274862887
elevation,1000.0,0.5633530403791605
elevation,101.0,0.3457649557152247
elevation,101.0,0.3478145476693937
elevation,1099.0,0.5712979891800831
elevation,1099.0,0.5712979891800831
elevation,1100.0,0.5723044888760079
elevation,1100.0,0.5714363725919855
elevation,1100.0,0.5711010685266319
elevation,1197.0,0.5699778990930445
elevation,1199.0,0.5699666852536369
elevation,1199.0,0.5699666852536369
elevation,1200.0,0.5702557166071677
elevation,1201.0,0.5683378517439164
elevation,1300.0,0.5836689256116404
elevation,1300.0,0.5836689256116404
elevation,1301.0,0.5835505487546646
elevation,1302.0,0.5752087605711049
elevation,1302.0,0.5836986253335255
elevation,1397.0,0.5903272366119194
elevation,1400.0,0.5902564858040513
elevation,1400.0,0.5903468734305254
elevation,1401.0,0.5911907894624376
elevation,1402.0,0.5914425844542597
elevation,1499.0,0.5932096496711188
elevation,1500.0,0.5932086737537623
elevation,1500.0,0.5932086737537623
elevation,1501.0,0.5930861481983944
elevation,1501.0,0.593109779047876
elevation,1598.0,0.5970409702151036
elevation,1599.0,0.5970891960232665
elevation,1599.0,0.5970430387927552
elevation,1599.0,0.5971764784067493
elevation,1602.0,0.597603464451339
elevation,1699.0,0.5960925753012487
elevation,1700.0,0.5946830897264597
elevation,1700.0,0.5945089197144993
elevation,1700.0,0.5946830897264597
elevation,1701.0,0.594546405576096
elevation,1798.0,0.5903539411140499
elevation,1799.0,0.5901239490496151
elevation,1799.0,0.5901239490496151
elevation,1800.0,0.5897440721061162
elevation,1800.0,0.5850019370409345
elevation,1899.0,0.5852711869335909
elevation,1900.0,0.5857235653781283
elevation,1900.0,0.5852258426032055
elevation,1901.0,0.5856077368365143
elevation,1901.0,0.5856077368365143
elevation,199.0,0.42176006774807473
elevation,1999.0,0.5911615484499584
elevation,1999.0,0.5911615484499584
elevation,200.0,0.41942854478465985
elevation,200.0,0.42271933997189826
elevation,2000.0,0.5906671186378913
elevation,2000.0,0.5907578750852347
elevation,2001.0,0.5906504818191862
elevation,201.0,0.4226576568254192
elevation,202.0,0.42211743074627195
elevation,299.0,0.42634321223403404
elevation,299.0,0.42658365578841095
elevation,300.0,0.4303150807694389
elevation,301.0,0.43204938982003627
elevation,302.0,0.4883886587712152
elevation,399.0,0.5166306053475518
elevation,400.0,0.4675471215254593
elevation,400.0,0.5176910330972968
elevation,400.0,0.5175089882592085
elevation,401.0,0.5166822856439073
elevation,500.0,0.5281739567734571
elevation,500.0,0.5304766285685213
elevation,501.0,0.531240911648796
elevation,501.0,0.5317567406712704
elevation,502.0,0.4727090793520734
elevation,599.0,0.5277805038775427
elevation,599.0,0.5256122056045068
elevation,601.0,0.5250132242264217
elevation,601.0,0.525345771583468
elevation,603.0,0.534037032120958
elevation,698.0,0.5261846838679817
elevation,699.0,0.5199436638573425
elevation,699.0,0.523972331149744
elevation,700.0,0.5214376118758057
elevation,700.0,0.526726498059463
elevation,800.0,0.5432927710993343
elevation,800.0,0.5382618578112501
elevation,800.0,0.540576651906539
elevation,801.0,0.538272113449286
elevation,801.0,0.5399930000061012
elevation,898.0,0.5646799477512088
elevation,898.0,0.5656255940757753
elevation,901.0,0.5584561708267777
elevation,901.0,0.5633873204474369
elevation,901.0,0.5646557605439175
elevation,99.0,0.32841318062332114
elevation,99.0,0.3508418940929625
elevation,99.0,0.3443921526525424
elevation,999.0,0.562075756706242
population,100.0,0.3592392174234659
population,1001.0,0.5800977338423101
population,101.0,0.3593222752659899
population,101.0,0.35901186981820266
population,102.0,0.358629436711155
population,1099.0,0.5840945373374986
population,1100.0,0.5840424778539391
population,1101.0,0.5841219795606727
population,1101.0,0.5841009218499429
population,1102.0,0.5840746297628803
population,1198.0,0.5852707985606234
population,1200.0,0.5854183929792555
population,1201.0,0.5852741383415613
population,1201.0,0.5852741383415613
population,1202.0,0.5854108681171892
population,1299.0,0.5872399360123393
population,1301.0,0.5876867433889157
population,1301.0,0.5876397652491553
population,1301.0,0.587929505188806
population,1301.0,0.5883633668119252
population,1398.0,0.5846545116877679
population,1399.0,0.5914401314946056
population,1400.0,0.5922013643263168
population,1400.0,0.5922013643263168
population,1401.0,0.5919533895589879
population,1498.0,0.5925821304566418
population,1498.0,0.5929469632798199
population,1500.0,0.5929981503495363
population,1501.0,0.5927870741025992
population,1501.0,0.59261167411025
population,1599.0,0.5915935703854344
population,1600.0,0.5915800145168228
population,1600.0,0.5915800145168228
population,1601.0,0.5917117415208955
population,1602.0,0.590949541780661
population,1697.0,0.5948745346521709
population,1699.0,0.5930508353217756
population,1700.0,0.5932515737528858
population,1700.0,0.593443573874546
population,1701.0,0.5932327521935971
population,1799.0,0.5931814683917
population,1800.0,0.5973077798864397
population,1800.0,0.5932342145584737
population,1802.0,0.5974627742029818
population,1802.0,0.5973481325130741
population,1898.0,0.5994052191280266
population,1898.0,0.5992091992584808
population,1898.0,0.5990257534005106
population,1899.0,0.5974145053580928
